wavelength(nm) ph/sec/arcsec^2/um/m^2
539.508262 165.719
539.535238 165.689
539.562215 165.657
539.589194 165.624
539.616174 165.592
539.643156 165.56
539.670139 165.533
539.697123 165.507
539.724108 165.471
539.751095 165.461
539.778083 165.439
539.805073 165.417
539.832064 165.395
539.859056 165.344
539.88605 165.35
539.913045 165.328
539.940041 165.248
539.967039 165.254
539.994038 165.186
540.021038 165.235
540.04804 165.217
540.075043 165.194
540.102047 165.168
540.129053 165.121
540.15606 165.117
540.183069 165.091
540.210079 165.065
540.23709 165.04
540.264102 165.017
540.291116 164.995
540.318131 164.973
540.345148 164.862
540.372166 164.792
540.399185 164.834
540.426206 164.878
540.453228 164.809
540.480251 164.832
540.507276 164.808
540.534302 164.782
540.561329 164.756
540.588358 164.73
540.615388 164.705
540.64242 164.67
540.669452 164.717
540.696487 164.831
540.723522 164.917
540.750559 165.027
540.777597 165.12
540.804637 165.221
540.831678 165.148
540.85872 165.271
540.885763 165.465
540.912808 165.595
540.939855 165.569
540.966902 165.595
540.993951 165.896
541.021002 165.948
541.048054 166.079
541.075107 166.186
541.102161 165.893
541.129217 166.109
541.156274 166.433
541.183332 166.581
541.210392 166.677
541.237453 166.765
541.264516 166.868
541.29158 166.964
541.318645 166.959
541.345712 167.158
541.37278 167.057
541.399849 167.357
541.42692 167.415
541.453992 167.196
541.481065 167.626
541.50814 167.755
541.535216 167.851
541.562293 167.748
541.589372 167.444
541.616452 168.11
541.643534 168.235
541.670617 168.241
541.697701 168.202
541.724786 168.205
541.751873 168.114
541.778962 168.15
541.806051 168.121
541.833142 168.063
541.860235 168.068
541.887328 168.059
541.914423 168.078
541.94152 167.976
541.968617 167.895
541.995717 167.957
542.022817 167.994
542.049919 167.973
542.077022 167.659
542.104127 167.824
542.131232 167.91
542.15834 167.889
542.185448 167.693
542.212558 167.537
542.23967 167.826
542.266782 167.638
542.293896 167.784
542.321012 167.763
542.348128 167.742
542.375246 167.721
542.402366 167.699
542.429487 167.535
542.456609 167.286
542.483732 167.647
542.510857 167.627
542.537983 167.552
542.565111 167.583
542.59224 167.577
542.61937 167.554
542.646502 167.477
542.673635 167.581
542.700769 167.636
542.727905 167.669
542.755042 167.748
542.78218 167.803
542.80932 167.843
542.836461 167.883
542.863604 167.929
542.890748 168.026
542.917893 168.082
542.94504 168.137
542.972187 168.196
542.999337 168.186
543.026487 168.229
543.053639 168.414
543.080793 168.484
543.107947 168.563
543.135104 168.651
543.162261 168.616
543.18942 168.762
543.21658 168.878
543.243741 168.953
543.270904 169.014
543.298068 168.968
543.325234 169.128
543.352401 169.255
543.379569 169.331
543.406739 169.406
543.43391 169.482
543.461082 169.557
543.488256 169.633
543.515431 169.693
543.542608 169.626
543.569785 169.774
543.596965 169.95
543.624145 169.749
543.651327 170.035
543.67851 170.094
543.705695 169.686
543.732881 170.076
543.760068 170.261
543.787257 170.128
543.814447 170.307
543.841638 170.333
543.868831 170.067
543.896025 170.445
543.923221 170.488
543.950418 170.497
543.977616 170.564
544.004815 170.602
544.032016 170.488
544.059218 170.662
544.086422 170.722
544.113627 170.752
544.140833 170.793
544.168041 170.847
544.19525 170.889
544.222461 170.93
544.249673 170.955
544.276886 170.919
544.3041 171.033
544.331316 171.081
544.358533 171.11
544.385752 170.831
544.412972 171.195
544.440193 171.233
544.467416 171.269
544.49464 171.206
544.521865 171.341
544.549092 171.355
544.57632 171.411
544.60355 171.463
544.630781 171.504
544.658013 171.551
544.685246 171.608
544.712481 171.665
544.739718 171.716
544.766955 171.726
544.794194 171.803
544.821435 171.885
544.848677 171.921
544.87592 171.935
544.903164 172.045
544.93041 172.094
544.957657 171.774
544.984906 172.207
545.012156 172.268
545.039407 172.194
545.06666 172.31
545.093914 172.164
545.121169 172.494
545.148426 172.551
545.175684 172.559
545.202943 172.658
545.230204 172.711
545.257466 172.695
545.28473 172.818
545.311995 172.872
545.339261 172.888
545.366529 172.975
545.393798 173.023
545.421068 173.101
545.44834 173.158
545.475613 173.177
545.502887 173.271
545.530163 173.324
545.55744 173.378
545.584719 173.431
545.611999 173.484
545.63928 173.538
545.666563 173.385
545.693847 173.597
545.721132 173.597
545.748419 173.634
545.775707 173.294
545.802997 173.414
545.830287 173.729
545.85758 173.703
545.884873 173.638
545.912168 173.713
545.939464 173.822
545.966762 173.843
545.994061 173.733
546.021361 173.858
546.048663 173.876
546.075966 173.879
546.103271 173.613
546.130577 173.942
546.157884 174.018
546.185192 174.044
546.212502 173.984
546.239814 174.094
546.267126 174.116
546.29444 174.138
546.321756 174.13
546.349073 173.947
546.376391 174.119
546.40371 173.786
546.431031 174.156
546.458353 174.27
546.485677 174.144
546.513002 174.3
546.540328 174.353
546.567656 174.372
546.594985 174.412
546.622315 174.431
546.649647 174.363
546.67698 174.299
546.704315 174.471
546.731651 174.487
546.758988 174.474
546.786327 174.508
546.813667 174.475
546.841008 174.381
546.868351 174.506
546.895695 174.473
546.92304 174.435
546.950387 174.49
546.977735 174.549
547.005085 174.559
547.032436 174.568
547.059788 174.561
547.087142 174.586
547.114497 174.595
547.141853 174.579
547.169211 174.229
547.19657 174.562
547.223931 174.618
547.251293 174.624
547.278656 174.629
547.30602 174.634
547.333386 174.643
547.360754 174.652
547.388123 174.661
547.415493 174.67
547.442864 174.679
547.470237 174.604
547.497611 174.608
547.524987 174.702
547.552364 174.707
547.579742 174.712
547.607122 174.718
547.634503 174.723
547.661885 174.751
547.689269 174.813
547.716654 174.876
547.74404 174.939
547.771428 175.002
547.798818 175.065
547.826208 174.94
547.8536 175.192
547.880994 175.255
547.908388 175.23
547.935784 175.352
547.963182 175.243
547.990581 175.504
548.017981 175.53
548.045383 175.614
548.072786 175.692
548.10019 175.752
548.127596 175.811
548.155003 175.87
548.182411 175.889
548.209821 175.989
548.237232 176.05
548.264645 176.113
548.292058 176.177
548.319474 176.24
548.34689 176.232
548.374308 176.366
548.401728 176.43
548.429149 176.493
548.456571 176.556
548.483994 176.62
548.511419 176.683
548.538845 176.746
548.566273 176.801
548.593702 176.82
548.621132 176.931
548.648564 176.978
548.675997 177.051
548.703432 177.112
548.730868 177.173
548.758305 177.234
548.785743 177.297
548.813183 177.361
548.840625 177.344
548.868068 177.48
548.895512 177.544
548.922957 177.621
548.950404 177.685
548.977852 177.75
549.005302 177.815
549.032753 177.88
549.060205 177.945
549.087659 178.01
549.115114 178.075
549.14257 178.109
549.170028 178.199
549.197487 178.26
549.224948 178.321
549.25241 178.382
549.279873 178.427
549.307338 178.493
549.334804 178.567
549.362271 178.631
549.38974 178.696
549.41721 178.761
549.444682 178.824
549.472155 178.891
549.499629 178.956
549.527105 179.021
549.554582 179.083
549.58206 179.151
549.60954 179.109
549.637021 179.281
549.664503 179.321
549.691987 179.276
549.719473 179.353
549.746959 179.368
549.774447 179.382
549.801937 179.397
549.829428 179.323
549.85692 179.425
549.884413 179.442
549.911908 179.46
549.939404 179.479
549.966902 179.497
549.994401 179.515
550.021902 179.534
550.049403 179.496
550.076906 179.566
550.104411 179.585
550.131917 179.6
550.159424 179.615
550.186933 179.63
550.214443 179.645
550.241954 179.662
550.269467 179.681
550.296981 179.697
550.324497 179.713
550.352014 179.739
550.379532 203.138
550.407052 187.238
550.434573 179.797
550.462095 179.816
550.489619 179.835
550.517144 179.831
550.544671 179.874
550.572199 179.893
550.599728 179.912
550.627259 179.928
550.654791 179.948
550.682324 179.994
550.709859 180.039
550.737395 180.084
550.764933 180.13
550.792471 180.175
550.820012 180.22
550.847553 180.266
550.875097 180.311
550.902641 180.356
550.930187 180.402
550.957734 180.447
550.985283 180.495
551.012833 180.509
551.040384 180.594
551.067937 180.643
551.095491 180.692
551.123046 180.742
551.150603 180.755
551.178161 180.841
551.205721 180.89
551.233282 180.94
551.260844 180.989
551.288408 181.004
551.315973 181.088
551.343539 181.137
551.371107 181.183
551.398677 181.228
551.426247 181.273
551.453819 181.319
551.481393 181.364
551.508967 181.409
551.536543 181.452
551.564121 181.507
551.5917 181.556
551.61928 181.606
551.646862 181.655
551.674445 181.683
551.702029 181.708
551.729615 181.717
551.757202 181.75
551.784791 181.771
551.812381 181.792
551.839972 181.813
551.867565 181.834
551.895159 181.856
551.922754 181.881
551.950351 181.906
551.977949 181.931
552.005549 181.956
552.03315 181.981
552.060752 182.006
552.088356 182.028
552.115961 182.049
552.143567 182.07
552.171175 182.091
552.198785 182.112
552.226395 182.133
552.254007 182.153
552.281621 182.178
552.309235 182.203
552.336852 182.228
552.364469 182.253
552.392088 182.278
552.419708 182.303
552.44733 182.327
552.474953 182.348
552.502577 182.369
552.530203 182.389
552.55783 182.41
552.585459 182.431
552.613089 182.452
552.64072 182.475
552.668353 182.529
552.695987 182.598
552.723623 182.668
552.75126 182.737
552.778898 182.806
552.806537 182.875
552.834178 182.941
552.861821 183.006
552.889465 183.071
552.91711 183.136
552.944756 183.201
552.972404 183.266
553.000054 183.331
553.027704 183.396
553.055356 183.461
553.08301 183.526
553.110665 183.591
553.138321 183.656
553.165978 183.721
553.193637 183.788
553.221298 183.857
553.24896 183.927
553.276623 183.996
553.304287 184.065
553.331953 184.135
553.35962 184.204
553.387289 184.269
553.414959 184.335
553.442631 184.4
553.470303 184.465
553.497978 184.53
553.525653 184.595
553.55333 184.661
553.581009 184.73
553.608688 184.8
553.636369 184.869
553.664052 184.931
553.691736 184.986
553.719421 185.041
553.747108 185.093
553.774796 185.144
553.802485 185.194
553.830176 185.245
553.857868 185.295
553.885562 185.346
553.913257 185.397
553.940953 185.447
553.968651 185.498
553.99635 185.549
554.024051 185.599
554.051752 185.65
554.079456 185.7
554.10716 185.752
554.134866 185.807
554.162574 185.862
554.190283 185.917
554.217993 185.972
554.245705 186.026
554.273418 186.081
554.301132 186.134
554.328848 186.185
554.356565 186.235
554.384283 653.022
554.412003 186.336
554.439724 186.387
554.467447 186.438
554.495171 247.351
554.522897 186.539
554.550624 186.59
554.578352 186.64
554.606081 627.822
554.633812 338.849
554.661545 186.787
554.689279 186.826
554.717014 186.864
554.74475 186.902
554.772488 186.94
554.800227 186.979
554.827968 187.017
554.85571 187.058
554.883454 187.1
554.911199 187.143
554.938945 187.185
554.966692 187.228
554.994442 187.271
555.022192 187.312
555.049944 187.349
555.077697 324.135
555.105452 187.423
555.133207 187.46
555.160965 187.497
555.188724 187.533
555.216484 187.57
555.244245 187.607
555.272008 187.644
555.299772 187.681
555.327538 187.717
555.355305 187.754
555.383074 187.791
555.410843 187.828
555.438615 187.865
555.466387 187.902
555.494161 187.938
555.521937 187.975
555.549714 188.012
555.577492 188.049
555.605271 188.086
555.633052 188.122
555.660835 188.138
555.688618 188.12
555.716403 188.102
555.74419 188.084
555.771978 188.067
555.799767 188.053
555.827558 188.039
555.85535 188.026
555.883143 188.012
555.910938 187.998
555.938734 187.984
555.966532 187.966
555.994331 187.943
556.022132 187.921
556.049933 187.898
556.077737 187.876
556.105541 187.853
556.133347 187.831
556.161154 187.812
556.188963 187.794
556.216773 187.776
556.244585 187.758
556.272398 187.74
556.300212 187.722
556.328028 187.704
556.355845 187.691
556.383663 187.677
556.411483 187.663
556.439305 253.27
556.467127 187.638
556.494951 187.621
556.522777 187.605
556.550604 1141.41
556.578432 187.568
556.606261 187.55
556.634092 187.532
556.661925 187.545
556.689759 187.601
556.717594 187.657
556.74543 187.713
556.773268 187.768
556.801108 187.824
556.828948 187.88
556.856791 187.936
556.884634 187.991
556.912479 188.042
556.940325 188.094
556.968173 188.146
556.996022 188.197
557.023873 188.249
557.051725 188.3
557.079578 188.354
557.107433 485.736
557.135289 188.466
557.163146 188.522
557.191005 188.578
557.218865 188.634
557.246727 188.689
557.27459 188.745
557.302454 188.801
557.33032 188.857
557.358187 188.913
557.386056 188.969
557.413926 189.025
557.441797 189.081
557.46967 189.137
557.497544 189.193
557.52542 189.249
557.553297 189.304
557.581175 189.36
557.609055 189.416
557.636936 189.472
557.664819 189.495
557.692703 189.489
557.720588 189.484
557.748475 189.478
557.776363 189.472
557.804252 189.466
557.832143 189.46
557.860035 189.454
557.887929 180328
557.915824 189.442
557.943721 189.436
557.971619 189.43
557.999518 189.424
558.027419 189.418
558.055321 189.412
558.083224 189.406
558.111129 189.4
558.139035 189.394
558.166943 189.388
558.194852 189.38
558.222762 189.37
558.250674 189.359
558.278587 450.592
558.306502 189.338
558.334418 189.328
558.362336 189.318
558.390254 189.311
558.418175 189.305
558.446096 189.299
558.474019 189.293
558.501944 189.287
558.529869 189.281
558.557797 189.275
558.585725 189.269
558.613655 189.263
558.641586 189.257
558.669519 189.292
558.697453 189.345
558.725389 189.398
558.753326 189.448
558.781264 189.497
558.809204 189.546
558.837145 189.594
558.865088 189.643
558.893032 189.691
558.920977 189.74
558.948924 189.793
558.976872 189.846
559.004822 189.899
559.032772 189.952
559.060725 1057.14
559.088679 190.058
559.116634 190.111
559.14459 190.164
559.172548 190.217
559.200507 190.27
559.228468 190.323
559.25643 190.376
559.284394 190.429
559.312359 190.479
559.340325 190.528
559.368293 190.577
559.396262 190.625
559.424232 190.674
559.452204 190.722
559.480178 190.771
559.508152 190.824
559.536128 190.877
559.564106 190.93
559.592085 190.983
559.620065 191.036
559.648047 191.089
559.67603 191.151
559.704014 191.215
559.732 191.278
559.759988 191.341
559.787976 191.404
559.815966 191.467
559.843958 191.53
559.871951 191.591
559.899945 191.65
559.927941 556.747
559.955938 191.767
559.983936 191.826
560.011936 191.885
560.039938 191.945
560.06794 192.009
560.095944 192.074
560.12395 192.138
560.151957 192.202
560.179965 192.267
560.207975 192.331
560.235986 192.394
560.263998 192.454
560.292012 192.514
560.320028 192.574
560.348044 192.634
560.376062 192.694
560.404082 192.754
560.432103 192.816
560.460125 192.881
560.488149 192.945
560.516174 193.009
560.5442 193.074
560.572228 193.138
560.600258 193.203
560.628288 193.267
560.656321 340.566
560.684354 1223.73
560.712389 193.386
560.740425 193.41
560.768463 193.435
560.796502 193.458
560.824543 193.478
560.852585 193.498
560.880628 193.519
560.908673 193.539
560.936719 193.559
560.964766 193.579
560.992815 193.599
561.020866 193.619
561.048917 193.639
561.07697 193.659
561.105025 193.679
561.133081 193.699
561.161138 193.719
561.189197 193.744
561.217257 193.768
561.245319 193.793
561.273382 193.817
561.301446 193.842
561.329512 193.866
561.357579 193.891
561.385648 193.915
561.413718 193.94
561.441789 193.964
561.469862 193.989
561.497936 194.013
561.526012 194.038
561.554089 194.06
561.582167 194.08
561.610247 194.1
561.638328 194.12
561.666411 194.147
561.694495 194.201
561.72258 194.255
561.750667 194.308
561.778755 194.362
561.806845 194.415
561.834936 194.469
561.863028 487.903
561.891122 194.576
561.919217 194.631
561.947314 194.689
561.975412 194.747
562.003512 194.805
562.031613 194.863
562.059715 194.921
562.087819 194.979
562.115924 195.037
562.14403 195.095
562.172138 195.153
562.200247 195.211
562.228358 195.269
562.25647 195.327
562.284584 195.385
562.312699 195.439
562.340815 195.492
562.368933 195.546
562.397052 195.6
562.425172 195.653
562.453294 195.707
562.481418 195.761
562.509543 195.82
562.537669 1307.57
562.565796 195.936
562.593925 195.994
562.622056 196.052
562.650187 196.11
562.678321 196.158
562.706455 196.2
562.734591 196.243
562.762729 196.285
562.790868 196.327
562.819008 196.37
562.84715 196.412
562.875293 196.459
562.903437 196.506
562.931583 196.552
562.95973 196.599
562.987879 196.646
563.016029 196.693
563.044181 196.739
563.072333 196.781
563.100488 196.823
563.128643 196.866
563.156801 196.908
563.184959 196.951
563.213119 196.993
563.24128 197.038
563.269443 197.085
563.297607 197.132
563.325773 197.179
563.35394 197.226
563.382108 197.273
563.410278 197.319
563.438449 197.366
563.466622 197.413
563.494796 197.46
563.522972 197.507
563.551148 197.554
563.579327 197.601
