wavelength(nm) transmission
536.093239 0.830152
536.120044 0.830173
536.146851 0.830195
536.173659 0.830216
536.200468 0.830237
536.227279 0.830259
536.254091 0.83028
536.280904 0.830301
536.307719 0.830323
536.334535 0.830344
536.361352 0.830365
536.388171 0.830387
536.414991 0.830408
536.441812 0.830429
536.468635 0.830451
536.495459 0.830487
536.522285 0.830528
536.549112 0.830568
536.57594 0.830608
536.602769 0.830649
536.6296 0.830689
536.656432 0.830727
536.683266 0.830748
536.7101 0.83077
536.736937 0.830791
536.763774 0.830812
536.790613 0.830834
536.817453 0.830855
536.844295 0.830876
536.871138 0.830897
536.897982 0.830919
536.924827 0.83094
536.951674 0.830961
536.978523 0.830983
537.005372 0.831004
537.032223 0.831025
537.059075 0.831046
537.085929 0.831068
537.112784 0.831089
537.13964 0.831105
537.166498 0.831131
537.193357 0.831153
537.220217 0.831174
537.247079 0.831195
537.273942 0.831216
537.300806 0.831238
537.327672 0.831259
537.354539 0.83128
537.381407 0.831301
537.408277 0.831322
537.435148 0.831344
537.462021 0.831365
537.488895 0.831386
537.51577 0.831407
537.542646 0.831428
537.569524 0.83145
537.596403 0.831471
537.623284 0.831492
537.650165 0.831513
537.677049 0.831534
537.703933 0.831556
537.730819 0.831577
537.757706 0.831598
537.784595 0.831619
537.811485 0.83164
537.838376 0.831661
537.865268 0.831683
537.892162 0.831704
537.919058 0.831725
537.945954 0.831746
537.972852 0.831767
537.999752 0.831788
538.026652 0.831809
538.053554 0.831831
538.080458 0.831852
538.107362 0.831858
538.134268 0.83186
538.161176 0.831862
538.188084 0.831864
538.214995 0.831866
538.241906 0.831868
538.268819 0.831872
538.295733 0.831893
538.322648 0.831914
538.349565 0.831936
538.376483 0.831957
538.403403 0.831978
538.430324 0.83192
538.457246 0.83202
538.484169 0.832041
538.511094 0.832062
538.53802 0.832081
538.564948 0.832104
538.591877 0.832125
538.618807 0.832146
538.645739 0.832167
538.672672 0.832188
538.699606 0.832209
538.726542 0.832032
538.753479 0.832252
538.780417 0.832225
538.807357 0.832291
538.834298 0.832293
538.86124 0.832295
538.888184 0.832297
538.915129 0.832299
538.942075 0.8323
538.969023 0.832279
538.995972 0.832313
539.022923 0.832334
539.049875 0.832355
539.076828 0.832376
539.103782 0.832397
539.130738 0.832418
539.157695 0.832439
539.184654 0.832142
539.211614 0.832411
539.238575 0.832449
539.265538 0.832451
539.292502 0.832453
539.319467 0.832454
539.346434 0.832459
539.373402 0.83248
539.400371 0.832501
539.427342 0.832426
539.454314 0.832543
539.481287 0.832563
539.508262 0.832584
539.535238 0.832597
539.562215 0.832598
539.589194 0.8326
539.616174 0.832602
539.643156 0.832604
539.670139 0.832605
539.697123 0.832607
539.724108 0.832561
539.751095 0.832645
539.778083 0.832666
539.805073 0.832687
539.832064 0.832708
539.859056 0.832585
539.88605 0.83275
539.913045 0.832771
539.940041 0.832497
539.967039 0.832664
539.994038 0.83245
540.021038 0.832831
540.04804 0.832875
540.075043 0.832887
540.102047 0.832888
540.129053 0.832779
540.15606 0.832892
540.183069 0.832894
540.210079 0.832895
540.23709 0.832897
540.264102 0.832914
540.291116 0.832935
540.318131 0.832956
540.345148 0.83252
540.372166 0.832297
540.399185 0.832645
540.426206 0.833
540.453228 0.832782
540.480251 0.833032
540.507276 0.833042
540.534302 0.833043
540.561329 0.833045
540.588358 0.833047
540.615388 0.833049
540.64242 0.833007
540.669452 0.832933
540.696487 0.833028
540.723522 0.832984
540.750559 0.833057
540.777597 0.833046
540.804637 0.833075
540.831678 0.832222
540.85872 0.832363
540.885763 0.832867
540.912808 0.833044
540.939855 0.832429
540.966902 0.832078
540.993951 0.833117
541.021002 0.832901
541.048054 0.833082
541.075107 0.833138
541.102161 0.831181
541.129217 0.831791
541.156274 0.832942
541.183332 0.833209
541.210392 0.833211
541.237453 0.833175
541.264516 0.833214
541.29158 0.833216
541.318645 0.83271
541.345712 0.833234
541.37278 0.832247
541.399849 0.833276
541.42692 0.833086
541.453992 0.831511
541.481065 0.833188
541.50814 0.833356
541.535216 0.833357
541.562293 0.832362
541.589372 0.83037
541.616452 0.833217
541.643534 0.833363
541.670617 0.833365
541.697701 0.833276
541.724786 0.833396
541.751873 0.833044
541.778962 0.833333
541.806051 0.833292
541.833142 0.83311
541.860235 0.833243
541.887328 0.833301
541.914423 0.833506
541.94152 0.833101
541.968617 0.832801
541.995717 0.833221
542.022817 0.833512
542.049919 0.833513
542.077022 0.832049
542.104127 0.832981
542.131232 0.833517
542.15834 0.833519
542.185448 0.832644
542.212558 0.83197
542.23967 0.833523
542.266782 0.832691
542.293896 0.833526
542.321012 0.833527
542.348128 0.833528
542.375246 0.83353
542.402366 0.833531
542.429487 0.832812
542.456609 0.831674
542.483732 0.833589
542.510857 0.833596
542.537983 0.833327
542.565111 0.83359
542.59224 0.833668
542.61937 0.833659
542.646502 0.833378
542.673635 0.833673
542.700769 0.833674
542.727905 0.833558
542.755042 0.833677
542.78218 0.833678
542.80932 0.833601
542.836461 0.833522
542.863604 0.833476
542.890748 0.833683
542.917893 0.833685
542.94504 0.833686
542.972187 0.833703
542.999337 0.833373
543.026487 0.833215
543.053639 0.833764
543.080793 0.833741
543.107947 0.833759
543.135104 0.833823
543.162261 0.833275
543.18942 0.833627
543.21658 0.833826
543.243741 0.833828
543.270904 0.833756
543.298068 0.833151
543.325234 0.833574
543.352401 0.833833
543.379569 0.833834
543.406739 0.833835
543.43391 0.833836
543.461082 0.833838
543.488256 0.833839
543.515431 0.833764
543.542608 0.833058
543.569785 0.833417
543.596965 0.833917
543.624145 0.832551
543.651327 0.8336
543.67851 0.833708
543.705695 0.831507
543.732881 0.833247
543.760068 0.833977
543.787257 0.833136
543.814447 0.833831
543.841638 0.833776
543.868831 0.83228
543.896025 0.833955
543.923221 0.833986
543.950418 0.833842
543.977616 0.833988
544.004815 0.833989
544.032016 0.833241
544.059218 0.833917
544.086422 0.834028
544.113627 0.833988
544.140833 0.834004
544.168041 0.834089
544.19525 0.834109
544.222461 0.834126
544.249673 0.834062
544.276886 0.833702
544.3041 0.834079
544.331316 0.83413
544.358533 0.834088
544.385752 0.83253
544.412972 0.834133
544.440193 0.834135
544.467416 0.834127
544.49464 0.833633
544.521865 0.834112
544.549092 0.833996
544.57632 0.834087
544.60355 0.834157
544.630781 0.834177
544.658013 0.834198
544.685246 0.834218
544.712481 0.834238
544.739718 0.834225
544.766955 0.834018
544.794194 0.834133
544.821435 0.834277
544.848677 0.83419
544.87592 0.834001
544.903164 0.83428
544.93041 0.834259
544.957657 0.832436
544.984906 0.834295
545.012156 0.834332
545.039407 0.83371
545.06666 0.83402
545.093914 0.833047
545.121169 0.834398
545.148426 0.834418
545.175684 0.834197
545.202943 0.834419
545.230204 0.83442
545.257466 0.834083
545.28473 0.834422
545.311995 0.834426
545.339261 0.834245
545.366529 0.834412
545.393798 0.834386
545.421068 0.834507
545.44834 0.834527
545.475613 0.834361
545.502887 0.834558
545.530163 0.834559
545.55744 0.83456
545.584719 0.83456
545.611999 0.834561
545.63928 0.834562
545.666563 0.833658
545.693847 0.834575
545.721132 0.834467
545.748419 0.834542
545.775707 0.832788
545.802997 0.83326
545.830287 0.834681
545.85758 0.834448
545.884873 0.834027
545.912168 0.834282
545.939464 0.8347
545.966762 0.834695
545.994061 0.834057
546.021361 0.834555
546.048663 0.834536
546.075966 0.834443
546.103271 0.833051
546.130577 0.834531
546.157884 0.834793
546.185192 0.834813
546.212502 0.834416
546.239814 0.834837
546.267126 0.834838
546.29444 0.834839
546.321756 0.83469
546.349073 0.833703
546.376391 0.834428
546.40371 0.83271
546.431031 0.834392
546.458353 0.834833
546.485677 0.83412
546.513002 0.834763
546.540328 0.834913
546.567656 0.8349
546.594985 0.834986
546.622315 0.834971
546.649647 0.834537
546.67698 0.834199
546.704315 0.835008
546.731651 0.835058
546.758988 0.834969
546.786327 0.835109
546.813667 0.834928
546.841008 0.834449
546.868351 0.835028
546.895695 0.834843
546.92304 0.834635
546.950387 0.834876
546.977735 0.835137
547.005085 0.835157
547.032436 0.835177
547.059788 0.83512
547.087142 0.835217
547.114497 0.835237
547.141853 0.835131
547.169211 0.833421
547.19657 0.835004
547.223931 0.835249
547.251293 0.835249
547.278656 0.83525
547.30602 0.835251
547.333386 0.835268
547.360754 0.835288
547.388123 0.835307
547.415493 0.835327
547.442864 0.835347
547.470237 0.83496
547.497611 0.834957
547.524987 0.835384
547.552364 0.835385
547.579742 0.835385
547.607122 0.835386
547.634503 0.835387
547.661885 0.835387
547.689269 0.835398
547.716654 0.835418
547.74404 0.835437
547.771428 0.835457
547.798818 0.835477
547.826208 0.834594
547.8536 0.835517
547.880994 0.835537
547.908388 0.835136
547.935784 0.835435
547.963182 0.834632
547.990581 0.8356
548.017981 0.83544
548.045383 0.835559
548.072786 0.835652
548.10019 0.835653
548.127596 0.835654
548.155003 0.835654
548.182411 0.835463
548.209821 0.835655
548.237232 0.835666
548.264645 0.835686
548.292058 0.835705
548.319474 0.835725
548.34689 0.835407
548.374308 0.835765
548.401728 0.835784
548.429149 0.835804
548.456571 0.835824
548.483994 0.835844
548.511419 0.835863
548.538845 0.835883
548.566273 0.835862
548.593702 0.835672
548.621132 0.835919
548.648564 0.835858
548.675997 0.83592
548.703432 0.835921
548.730868 0.835921
548.758305 0.835922
548.785743 0.835932
548.813183 0.835952
548.840625 0.83558
548.868068 0.83594
548.895512 0.835957
548.922957 0.836031
548.950404 0.836051
548.977852 0.83607
549.005302 0.83609
549.032753 0.83611
549.060205 0.836129
549.087659 0.836149
549.115114 0.836169
549.14257 0.836047
549.170028 0.836185
549.197487 0.836185
549.224948 0.836186
549.25241 0.836186
549.279873 0.836114
549.307338 0.836135
549.334804 0.836198
549.362271 0.836217
549.38974 0.836237
549.41721 0.836257
549.444682 0.836265
549.472155 0.836293
549.499629 0.836315
549.527105 0.836335
549.554582 0.83634
549.58206 0.836374
549.60954 0.835889
549.637021 0.836413
549.664503 0.836433
549.691987 0.836151
549.719473 0.836449
549.746959 0.83645
549.774447 0.83645
549.801937 0.83645
549.829428 0.836039
549.85692 0.836451
549.884413 0.836461
549.911908 0.836481
549.939404 0.836501
549.966902 0.83652
549.994401 0.83654
550.021902 0.836559
550.049403 0.836308
550.076906 0.836564
550.104411 0.836582
550.131917 0.836582
550.159424 0.836582
550.186933 0.836582
550.214443 0.836583
550.241954 0.836587
550.269467 0.836607
550.296981 0.836612
550.324497 0.836617
550.352014 0.836665
550.379532 0.836685
550.407052 0.836704
550.434573 0.836724
550.462095 0.836743
550.489619 0.836763
550.517144 0.836675
550.544671 0.836802
550.572199 0.836821
550.599728 0.836841
550.627259 0.836843
550.654791 0.836844
550.682324 0.836844
550.709859 0.836844
550.737395 0.836844
550.764933 0.836845
550.792471 0.836845
550.820012 0.836845
550.847553 0.836845
550.875097 0.836845
550.902641 0.836845
550.930187 0.836845
550.957734 0.836845
550.985283 0.836856
551.012833 0.836712
551.040384 0.836895
551.067937 0.836915
551.095491 0.836934
551.123046 0.836953
551.150603 0.836805
551.178161 0.836992
551.205721 0.837012
551.233282 0.837031
551.260844 0.83705
551.288408 0.836906
551.315973 0.837089
551.343539 0.837105
551.371107 0.837105
551.398677 0.837105
551.426247 0.837105
551.453819 0.837105
551.481393 0.837105
551.508967 0.837105
551.536543 0.83709
551.564121 0.837135
551.5917 0.837154
551.61928 0.837174
551.646862 0.837193
551.674445 0.837213
551.702029 0.837232
551.729615 0.837177
551.757202 0.837234
551.784791 0.837234
551.812381 0.837234
551.839972 0.837234
551.867565 0.837234
551.895159 0.837239
551.922754 0.837258
551.950351 0.837277
551.977949 0.837297
552.005549 0.837316
552.03315 0.837335
552.060752 0.837355
552.088356 0.837363
552.115961 0.837363
552.143567 0.837363
552.171175 0.837363
552.198785 0.837363
552.226395 0.837363
552.254007 0.837363
552.281621 0.83738
552.309235 0.8374
552.336852 0.837419
552.364469 0.837438
552.392088 0.837457
552.419708 0.837477
552.44733 0.837491
552.474953 0.837492
552.502577 0.837492
552.530203 0.837492
552.55783 0.837492
552.585459 0.837492
552.613089 0.837492
552.64072 0.837502
552.668353 0.837521
552.695987 0.83754
552.723623 0.83756
552.75126 0.837579
552.778898 0.837598
552.806537 0.837617
552.834178 0.83762
552.861821 0.837619
552.889465 0.837619
552.91711 0.837619
552.944756 0.837619
552.972404 0.837619
553.000054 0.837619
553.027704 0.837619
553.055356 0.837619
553.08301 0.837618
553.110665 0.837618
553.138321 0.837618
553.165978 0.837618
553.193637 0.837629
553.221298 0.837648
553.24896 0.837667
553.276623 0.837686
553.304287 0.837705
553.331953 0.837724
553.35962 0.837744
553.387289 0.837746
553.414959 0.837745
553.442631 0.837745
553.470303 0.837745
553.497978 0.837745
553.525653 0.837745
553.55333 0.837749
553.581009 0.837768
553.608688 0.837787
553.636369 0.837806
553.664052 0.837825
553.691736 0.837844
553.719421 0.837863
553.747108 0.837872
553.774796 0.837872
553.802485 0.837871
553.830176 0.837871
553.857868 0.837871
553.885562 0.83787
553.913257 0.83787
553.940953 0.83787
553.968651 0.83787
553.99635 0.83787
554.024051 0.837869
554.051752 0.837869
554.079456 0.837869
554.10716 0.837873
554.134866 0.837892
554.162574 0.837911
554.190283 0.83793
554.217993 0.837949
554.245705 0.837968
554.273418 0.837987
554.301132 0.837996
554.328848 0.837995
554.356565 0.837995
554.384283 0.837994
554.412003 0.837994
554.439724 0.837994
554.467447 0.837993
554.495171 0.837993
554.522897 0.837993
554.550624 0.837992
554.578352 0.837992
554.606081 0.837992
554.633812 0.837991
554.661545 0.837991
554.689279 0.837991
554.717014 0.83799
554.74475 0.83799
554.772488 0.83799
554.800227 0.837989
554.827968 0.837989
554.85571 0.838
554.883454 0.838019
554.911199 0.838038
554.938945 0.838056
554.966692 0.838075
554.994442 0.838094
555.022192 0.838113
555.049944 0.838115
555.077697 0.838114
555.105452 0.838114
555.133207 0.838114
555.160965 0.838113
555.188724 0.838113
555.216484 0.838112
555.244245 0.838112
555.272008 0.838112
555.299772 0.838111
555.327538 0.838111
555.355305 0.83811
555.383074 0.83811
555.410843 0.838109
555.438615 0.838109
555.466387 0.838108
555.494161 0.838108
555.521937 0.838107
555.549714 0.838107
555.577492 0.838107
555.605271 0.838106
555.633052 0.838106
555.660835 0.838105
555.688618 0.838105
555.716403 0.838104
555.74419 0.838104
555.771978 0.838108
555.799767 0.838127
555.827558 0.838146
555.85535 0.838164
555.883143 0.838183
555.910938 0.838202
555.938734 0.838221
555.966532 0.838218
555.994331 0.838198
556.022132 0.838178
556.049933 0.838158
556.077737 0.838138
556.105541 0.838118
556.133347 0.838098
556.161154 0.838096
556.188963 0.838095
556.216773 0.838095
556.244585 0.838094
556.272398 0.838094
556.300212 0.838093
556.328028 0.838097
556.355845 0.838116
556.383663 0.838135
556.411483 0.838154
556.439305 0.838172
556.467127 0.838191
556.494951 0.83821
556.522777 0.838218
556.550604 0.838217
556.578432 0.838216
556.606261 0.838216
556.634092 0.838215
556.661925 0.838214
556.689759 0.838214
556.717594 0.838213
556.74543 0.838212
556.773268 0.838212
556.801108 0.838211
556.828948 0.838211
556.856791 0.83821
556.884634 0.838205
556.912479 0.838185
556.940325 0.838165
556.968173 0.838145
556.996022 0.838125
557.023873 0.838105
557.051725 0.838085
557.079578 0.838076
557.107433 0.838075
557.135289 0.838075
557.163146 0.838074
557.191005 0.838073
557.218865 0.838072
557.246727 0.838072
557.27459 0.838071
557.302454 0.83807
557.33032 0.838069
557.358187 0.838069
557.386056 0.838068
557.413926 0.838067
557.441797 0.838067
557.46967 0.838066
557.497544 0.838065
557.52542 0.838065
557.553297 0.838064
557.581175 0.838063
557.609055 0.838062
557.636936 0.838062
557.664819 0.838061
557.692703 0.83806
557.720588 0.838059
557.748475 0.838059
557.776363 0.838058
557.804252 0.838057
557.832143 0.838056
557.860035 0.838056
557.887929 0.838055
557.915824 0.838054
557.943721 0.838053
557.971619 0.838053
557.999518 0.838052
558.027419 0.838051
558.055321 0.83805
558.083224 0.838049
558.111129 0.838049
558.139035 0.838048
558.166943 0.838047
558.194852 0.838035
558.222762 0.838015
558.250674 0.837995
558.278587 0.837974
558.306502 0.837954
558.334418 0.837934
558.362336 0.837914
558.390254 0.837911
558.418175 0.83791
558.446096 0.837909
558.474019 0.837908
558.501944 0.837908
558.529869 0.837907
558.557797 0.837906
558.585725 0.837905
558.613655 0.837904
558.641586 0.837903
558.669519 0.837902
558.697453 0.837901
558.725389 0.8379
558.753326 0.837888
558.781264 0.837868
558.809204 0.837847
558.837145 0.837827
558.865088 0.837807
558.893032 0.837786
558.920977 0.837766
558.948924 0.837764
558.976872 0.837763
559.004822 0.837762
559.032772 0.837761
559.060725 0.83776
559.088679 0.837759
559.116634 0.837759
559.14459 0.837758
559.172548 0.837757
559.200507 0.837756
559.228468 0.837755
559.25643 0.837754
559.284394 0.837753
559.312359 0.83774
559.340325 0.83772
559.368293 0.837699
559.396262 0.837679
559.424232 0.837658
559.452204 0.837638
559.480178 0.837617
559.508152 0.837615
559.536128 0.837614
559.564106 0.837613
559.592085 0.837612
559.620065 0.837611
559.648047 0.83761
559.67603 0.837609
559.704014 0.837608
559.732 0.837607
559.759988 0.837606
559.787976 0.837605
559.815966 0.837604
559.843958 0.837603
559.871951 0.83759
559.899945 0.83757
559.927941 0.837549
559.955938 0.837529
559.983936 0.837509
560.011936 0.837488
560.039938 0.837468
560.06794 0.837465
560.095944 0.837464
560.12395 0.837463
560.151957 0.837462
560.179965 0.837461
